Timestamp,Ambient_Temp,Cargo_Temp,Route_ID,Carrier,Packaging_Type,Product_Type,Transit_Time_Estimated,Delay_Flag
2025-01-21T00:50:00,22.507105013865047,8.238063138780358,PTY-CHI,DHL_PHARMA,Passive,ColdChain,2025-01-21T05:00:00,0
2025-01-21T01:00:00,36.02085184581934,4.207351171702742,PTY-CHI,DHL_PHARMA,Passive,ColdChain,2025-01-21T05:00:00,0
2025-01-21T01:10:00,30.930331680476254,7.159404729457515,PTY-CHI,DHL_PHARMA,Passive,ColdChain,2025-01-21T05:00:00,0
2025-01-21T01:20:00,29.003341916237698,4.167431728440437,PTY-CHI,DHL_PHARMA,Passive,ColdChain,2025-01-21T05:00:00,0
2025-01-21T01:30:00,19.422442644526733,6.943562955515702,PTY-CHI,DHL_PHARMA,Passive,ColdChain,2025-01-21T05:00:00,0
2025-01-21T01:40:00,32.724375298447946,9.285700247449714,PTY-CHI,DHL_PHARMA,Passive,ColdChain,2025-01-21T05:00:00,0
2025-01-21T01:50:00,38.379772673860955,4.724078154835353,PTY-CHI,DHL_PHARMA,Passive,ColdChain,2025-01-21T05:00:00,0
2025-07-06T00:00:00,28.72370921668902,5.496519592980959,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-07-06T05:00:00,1
2025-07-06T00:10:00,27.836812418332357,9.37146123344515,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-07-06T05:00:00,0
2025-07-06T00:20:00,23.05744875541379,3.215031961734792,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-07-06T05:00:00,0
2025-07-06T00:30:00,19.776854980993658,3.8420315601201906,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-07-06T05:00:00,0
2025-07-06T00:40:00,32.927691291692476,5.861134768123817,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-07-06T05:00:00,0
2025-07-06T00:50:00,34.57038582112017,3.025907642127369,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-07-06T05:00:00,0
2025-07-06T01:00:00,28.636697798875417,9.020536759673107,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-07-06T05:00:00,0
2025-07-06T01:10:00,29.130630898427068,7.6771842765912135,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-07-06T05:00:00,0
2025-07-06T01:20:00,29.248739879916716,4.9187739573586375,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-07-06T05:00:00,0
2025-07-06T01:30:00,46.88691459541323,6.35301495287995,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-07-06T05:00:00,0
2025-07-06T01:40:00,24.51900238216239,1.2197870546924925,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-07-06T05:00:00,0
2025-07-06T01:50:00,30.57470885879566,7.854657303189539,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-07-06T05:00:00,0
2025-11-03T00:00:00,34.37746818476338,4.836870481415645,PTY-COC,DHL_PHARMA,Passive,ColdChain,2025-11-03T05:00:00,0
2025-11-03T00:10:00,32.941102249503494,4.996742775083886,PTY-COC,DHL_PHARMA,Passive,ColdChain,2025-11-03T05:00:00,0
2025-11-03T00:20:00,25.782794616716377,6.687388832705308,PTY-COC,DHL_PHARMA,Passive,ColdChain,2025-11-03T05:00:00,0
2025-11-03T00:30:00,30.952169540053944,3.5067248679591865,PTY-COC,DHL_PHARMA,Passive,ColdChain,2025-11-03T05:00:00,0
2025-11-03T00:40:00,31.968712775714458,5.840949323470365,PTY-COC,DHL_PHARMA,Passive,ColdChain,2025-11-03T05:00:00,0
2025-11-03T00:50:00,32.18746007935549,7.5925114184434594,PTY-COC,DHL_PHARMA,Passive,ColdChain,2025-11-03T05:00:00,0
2025-11-03T01:00:00,30.466656180455445,1.1380513162579193,PTY-COC,DHL_PHARMA,Passive,ColdChain,2025-11-03T05:00:00,0
2025-11-03T01:10:00,41.610266968488446,3.2851375765427893,PTY-COC,DHL_PHARMA,Passive,ColdChain,2025-11-03T05:00:00,0
2025-11-03T01:20:00,26.403347939526057,5.104557964890901,PTY-COC,DHL_PHARMA,Passive,ColdChain,2025-11-03T05:00:00,0
2025-11-03T01:30:00,33.09552038307884,5.711083026664787,PTY-COC,DHL_PHARMA,Passive,ColdChain,2025-11-03T05:00:00,0
2025-11-03T01:40:00,29.706537101685804,4.794186673818669,PTY-COC,DHL_PHARMA,Passive,ColdChain,2025-11-03T05:00:00,0
2025-11-03T01:50:00,32.58497904820444,3.2659135449573053,PTY-COC,DHL_PHARMA,Passive,ColdChain,2025-11-03T05:00:00,0
2025-01-09T00:00:00,38.33376564271835,5.61444208859138,PTY-DAV,GLOBAL_CARGO_X,Passive,Ambient,2025-01-09T05:00:00,0
2025-01-09T00:10:00,39.87039343872512,5.754526518684453,PTY-DAV,GLOBAL_CARGO_X,Passive,Ambient,2025-01-09T05:00:00,0
2025-01-09T00:20:00,20.293315809640724,1.9855828682875298,PTY-DAV,GLOBAL_CARGO_X,Passive,Ambient,2025-01-09T05:00:00,0
2025-01-09T00:30:00,26.392154588299853,5.277712064861761,PTY-DAV,GLOBAL_CARGO_X,Passive,Ambient,2025-01-09T05:00:00,0
2025-01-09T00:40:00,30.642255336231464,3.8173907222421084,PTY-DAV,GLOBAL_CARGO_X,Passive,Ambient,2025-01-09T05:00:00,0
2025-01-09T00:50:00,26.79417535301575,4.469870006222841,PTY-DAV,GLOBAL_CARGO_X,Passive,Ambient,2025-01-09T05:00:00,0
2025-01-09T01:00:00,25.17776864801267,4.897765473046722,PTY-DAV,GLOBAL_CARGO_X,Passive,Ambient,2025-01-09T05:00:00,0
2025-01-09T01:10:00,34.31961774981223,6.538271558620066,PTY-DAV,GLOBAL_CARGO_X,Passive,Ambient,2025-01-09T05:00:00,0
2025-01-09T01:20:00,32.7558835117857,4.77973684843462,PTY-DAV,GLOBAL_CARGO_X,Passive,Ambient,2025-01-09T05:00:00,0
2025-01-09T01:30:00,25.873540195845678,4.014163450101496,PTY-DAV,GLOBAL_CARGO_X,Passive,Ambient,2025-01-09T05:00:00,0
2025-01-09T01:40:00,37.21650005064894,1.2601454099038345,PTY-DAV,GLOBAL_CARGO_X,Passive,Ambient,2025-01-09T05:00:00,0
2025-01-09T01:50:00,30.32894324324481,8.325862894379675,PTY-DAV,GLOBAL_CARGO_X,Passive,Ambient,2025-01-09T05:00:00,0
2025-06-27T00:00:00,29.199627566958476,4.513179394864184,PTY-CHI,GLOBAL_CARGO_X,PCM,Ambient,2025-06-27T05:00:00,1
2025-06-27T00:10:00,33.93965626248026,5.9227270421601865,PTY-CHI,GLOBAL_CARGO_X,PCM,Ambient,2025-06-27T05:00:00,0
2025-06-27T00:20:00,30.750678269781016,6.424963528867609,PTY-CHI,GLOBAL_CARGO_X,PCM,Ambient,2025-06-27T05:00:00,0
2025-06-27T00:30:00,27.614971408393217,6.6217234320664495,PTY-CHI,GLOBAL_CARGO_X,PCM,Ambient,2025-06-27T05:00:00,0
2025-06-27T00:40:00,30.743903174036525,4.657487390350131,PTY-CHI,GLOBAL_CARGO_X,PCM,Ambient,2025-06-27T05:00:00,0
2025-06-27T00:50:00,29.9265312348722,5.520343780672908,PTY-CHI,GLOBAL_CARGO_X,PCM,Ambient,2025-06-27T05:00:00,0
2025-06-27T01:00:00,20.050268650894374,5.66475366703922,PTY-CHI,GLOBAL_CARGO_X,PCM,Ambient,2025-06-27T05:00:00,1
2025-06-27T01:10:00,30.370020059714328,5.1934728654760285,PTY-CHI,GLOBAL_CARGO_X,PCM,Ambient,2025-06-27T05:00:00,0
2025-06-27T01:20:00,32.91941511142001,7.568209390357795,PTY-CHI,GLOBAL_CARGO_X,PCM,Ambient,2025-06-27T05:00:00,0
2025-06-27T01:30:00,33.06041250401891,4.162928533321025,PTY-CHI,GLOBAL_CARGO_X,PCM,Ambient,2025-06-27T05:00:00,0
2025-06-27T01:40:00,40.96724775144193,6.911407942227735,PTY-CHI,GLOBAL_CARGO_X,PCM,Ambient,2025-06-27T05:00:00,1
2025-06-27T01:50:00,23.05067629549235,4.763316752252356,PTY-CHI,GLOBAL_CARGO_X,PCM,Ambient,2025-06-27T05:00:00,0
2025-02-01T00:00:00,32.94600066116295,2.6847366381422777,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-02-01T05:00:00,0
2025-02-01T00:10:00,32.84322308006385,5.7658434201145266,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-02-01T05:00:00,0
2025-02-01T00:20:00,27.05276340680154,5.8249689255830255,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-02-01T05:00:00,0
2025-02-01T00:30:00,31.248047291048557,0.11859197044983194,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-02-01T05:00:00,0
2025-02-01T00:40:00,27.682912144419518,2.8696879718092805,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-02-01T05:00:00,0
2025-02-01T00:50:00,34.04828765074121,5.461423498149925,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-02-01T05:00:00,0
2025-02-01T01:00:00,34.96438734094344,5.901994740865228,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-02-01T05:00:00,0
2025-02-01T01:10:00,30.617145908518243,2.083573772362499,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-02-01T05:00:00,0
2025-02-01T01:20:00,25.859864104061707,6.4334113644774185,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-02-01T05:00:00,0
2025-02-01T01:30:00,31.979571104790228,4.765655990051249,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-02-01T05:00:00,0
2025-02-01T01:40:00,34.05665159460709,6.650367449106737,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-02-01T05:00:00,0
2025-02-01T01:50:00,34.62640946358415,5.337302735220391,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-02-01T05:00:00,0
2025-02-10T00:00:00,17.734978955398162,1.4614176782873738,PTY-CHI,DHL_PHARMA,Active,Ambient,2025-02-10T05:00:00,0
2025-02-10T00:10:00,21.919151401348355,2.4753578293679914,PTY-CHI,DHL_PHARMA,Active,Ambient,2025-02-10T05:00:00,0
2025-02-10T00:20:00,29.959655560568095,6.944455515941263,PTY-CHI,DHL_PHARMA,Active,Ambient,2025-02-10T05:00:00,0
2025-02-10T00:30:00,30.84461140069377,2.366206037044144,PTY-CHI,DHL_PHARMA,Active,Ambient,2025-02-10T05:00:00,0
2025-02-10T00:40:00,33.77896040527972,6.048413221445012,PTY-CHI,DHL_PHARMA,Active,Ambient,2025-02-10T05:00:00,0
2025-02-10T00:50:00,30.475966295340132,8.513941871274607,PTY-CHI,DHL_PHARMA,Active,Ambient,2025-02-10T05:00:00,0
2025-02-10T01:00:00,39.249456928485216,3.1118018198268347,PTY-CHI,DHL_PHARMA,Active,Ambient,2025-02-10T05:00:00,0
2025-02-10T01:10:00,29.287932593542717,3.583734817773464,PTY-CHI,DHL_PHARMA,Active,Ambient,2025-02-10T05:00:00,0
2025-02-10T01:20:00,34.34649180905825,3.140131692194683,PTY-CHI,DHL_PHARMA,Active,Ambient,2025-02-10T05:00:00,1
2025-02-10T01:30:00,33.624074881553696,3.38306765378931,PTY-CHI,DHL_PHARMA,Active,Ambient,2025-02-10T05:00:00,0
2025-02-10T01:40:00,32.86042537736406,8.480422909470054,PTY-CHI,DHL_PHARMA,Active,Ambient,2025-02-10T05:00:00,0
2025-02-10T01:50:00,29.006451431722088,5.080114364530064,PTY-CHI,DHL_PHARMA,Active,Ambient,2025-02-10T05:00:00,0
2025-12-08T00:00:00,23.30122373351925,3.9014593277594605,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-12-08T05:00:00,0
2025-12-08T00:10:00,33.22260983121862,3.859061964023562,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-12-08T05:00:00,0
2025-12-08T00:20:00,27.044796643425226,5.788456785037596,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-12-08T05:00:00,0
2025-12-08T00:30:00,29.123083736572415,4.809434989398849,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-12-08T05:00:00,0
2025-12-08T00:40:00,27.52260584530503,6.898701378703886,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-12-08T05:00:00,0
2025-12-08T00:50:00,31.349287958348036,3.6247987448224217,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-12-08T05:00:00,0
2025-12-08T01:00:00,27.085028629207542,5.8005789934877745,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-12-08T05:00:00,0
2025-12-08T01:10:00,26.416336280889162,2.48739513300952,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-12-08T05:00:00,0
2025-12-08T01:20:00,20.670177258528653,7.1820302188164815,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-12-08T05:00:00,0
2025-12-08T01:30:00,26.697294342313413,4.4426401645842075,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-12-08T05:00:00,0
2025-12-08T01:40:00,33.45859344954135,4.085651705713942,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-12-08T05:00:00,0
2025-12-08T01:50:00,30.91926405236612,8.479438149168697,PTY-CHI,GLOBAL_CARGO_X,Passive,Ambient,2025-12-08T05:00:00,0
2025-10-26T00:00:00,32.06411039511409,5.691280279808229,PTY-COC,GLOBAL_CARGO_X,Passive,Ambient,2025-10-26T05:00:00,0
2025-10-26T00:10:00,27.573202858537606,5.774687871506135,PTY-COC,GLOBAL_CARGO_X,Passive,Ambient,2025-10-26T05:00:00,0
2025-10-26T00:20:00,37.86234745771453,2.0037132097309867,PTY-COC,GLOBAL_CARGO_X,Passive,Ambient,2025-10-26T05:00:00,1
2025-10-26T00:30:00,28.81881611834027,5.283035550148761,PTY-COC,GLOBAL_CARGO_X,Passive,Ambient,2025-10-26T05:00:00,0
2025-10-26T00:40:00,30.311583063373195,2.3838814557468164,PTY-COC,GLOBAL_CARGO_X,Passive,Ambient,2025-10-26T05:00:00,0
2025-10-26T00:50:00,25.314603750917126,7.335733086548134,PTY-COC,GLOBAL_CARGO_X,Passive,Ambient,2025-10-26T05:00:00,0
2025-10-26T01:00:00,34.87606209552203,3.338070247221971,PTY-COC,GLOBAL_CARGO_X,Passive,Ambient,2025-10-26T05:00:00,1
2025-10-26T01:10:00,29.94233679402634,1.3424743536894121,PTY-COC,GLOBAL_CARGO_X,Passive,Ambient,2025-10-26T05:00:00,1
2025-10-26T01:20:00,25.760366482581087,3.2452484308399177,PTY-COC,GLOBAL_CARGO_X,Passive,Ambient,2025-10-26T05:00:00,0
2025-10-26T01:30:00,37.814278628212925,4.950871585980232,PTY-COC,GLOBAL_CARGO_X,Passive,Ambient,2025-10-26T05:00:00,1
2025-10-26T01:40:00,28.376835728195616,6.097399799721338,PTY-COC,GLOBAL_CARGO_X,Passive,Ambient,2025-10-26T05:00:00,0
2025-10-26T01:50:00,27.72025491913468,5.83180854051571,PTY-COC,GLOBAL_CARGO_X,Passive,Ambient,2025-10-26T05:00:00,0
2025-05-11T00:00:00,24.646537292047377,2.1942644145089765,PTY-CHI,COLDLINE_EXPRESS,Active,Ambient,2025-05-11T05:00:00,0
2025-05-11T00:10:00,23.569465259930446,6.273868458828445,PTY-CHI,COLDLINE_EXPRESS,Active,Ambient,2025-05-11T05:00:00,0
2025-05-11T00:20:00,30.141693897417976,7.263709670032188,PTY-CHI,COLDLINE_EXPRESS,Active,Ambient,2025-05-11T05:00:00,0
2025-05-11T00:30:00,37.342546378637465,3.25503018120998,PTY-CHI,COLDLINE_EXPRESS,Active,Ambient,2025-05-11T05:00:00,0
2025-05-11T00:40:00,32.94860650006679,2.910056868296409,PTY-CHI,COLDLINE_EXPRESS,Active,Ambient,2025-05-11T05:00:00,0
2025-05-11T00:50:00,24.55345035875567,8.536804670668838,PTY-CHI,COLDLINE_EXPRESS,Active,Ambient,2025-05-11T05:00:00,0
2025-05-11T01:00:00,30.622974044579884,6.170480128583631,PTY-CHI,COLDLINE_EXPRESS,Active,Ambient,2025-05-11T05:00:00,0
2025-05-11T01:10:00,31.843083884716552,1.2735601325230368,PTY-CHI,COLDLINE_EXPRESS,Active,Ambient,2025-05-11T05:00:00,0
2025-05-11T01:20:00,24.47010176916652,2.246799936922369,PTY-CHI,COLDLINE_EXPRESS,Active,Ambient,2025-05-11T05:00:00,0
2025-05-11T01:30:00,24.889511062466944,5.8047136526424845,PTY-CHI,COLDLINE_EXPRESS,Active,Ambient,2025-05-11T05:00:00,0
2025-05-11T01:40:00,34.60315357291758,7.455688630272906,PTY-CHI,COLDLINE_EXPRESS,Active,Ambient,2025-05-11T05:00:00,0
2025-05-11T01:50:00,25.500586914771517,4.578903000523933,PTY-CHI,COLDLINE_EXPRESS,Active,Ambient,2025-05-11T05:00:00,0
2025-06-18T00:00:00,22.231764783150297,5.278082954226773,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-06-18T05:00:00,0
2025-06-18T00:10:00,23.35496181388276,3.515343974246856,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-06-18T05:00:00,0
2025-06-18T00:20:00,30.378133891952018,5.941197827006719,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-06-18T05:00:00,0
2025-06-18T00:30:00,28.23773134181129,9.296593727573917,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-06-18T05:00:00,0
2025-06-18T00:40:00,35.47724742254475,4.829829668697958,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-06-18T05:00:00,0
2025-06-18T00:50:00,34.640078295758435,5.4169839411511616,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-06-18T05:00:00,0
2025-06-18T01:00:00,30.00731427406895,3.6526862567936167,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-06-18T05:00:00,0
2025-06-18T01:10:00,36.152300238799874,6.054961666055461,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-06-18T05:00:00,0
2025-06-18T01:20:00,38.83228623268781,5.96136252844079,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-06-18T05:00:00,0
2025-06-18T01:30:00,32.05191638393446,7.429333560265805,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-06-18T05:00:00,0
2025-06-18T01:40:00,26.227343229927286,4.382012463259025,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-06-18T05:00:00,0
2025-06-18T01:50:00,18.72104334452626,5.862019384260154,PTY-CHI,DHL_PHARMA,Passive,Ambient,2025-06-18T05:00:00,1
2025-01-10T00:00:00,25.633825945785087,6.657931218962537,PTY-COC,GLOBAL_CARGO_X,PCM,Ambient,2025-01-10T05:00:00,0
2025-01-10T00:10:00,32.36704015022894,4.805515119871997,PTY-COC,GLOBAL_CARGO_X,PCM,Ambient,2025-01-10T05:00:00,1
2025-01-10T00:20:00,38.73748470944595,0.9843202006711014,PTY-COC,GLOBAL_CARGO_X,PCM,Ambient,2025-01-10T05:00:00,0
2025-01-10T00:30:00,32.1577918464299,2.3136035606461474,PTY-COC,GLOBAL_CARGO_X,PCM,Ambient,2025-01-10T05:00:00,0
2025-01-10T00:40:00,23.77624200514427,6.357840650884993,PTY-COC,GLOBAL_CARGO_X,PCM,Ambient,2025-01-10T05:00:00,0
2025-01-10T00:50:00,26.340040537321013,3.904247970305104,PTY-COC,GLOBAL_CARGO_X,PCM,Ambient,2025-01-10T05:00:00,0
2025-01-10T01:00:00,29.670227832390527,7.449367523178511,PTY-COC,GLOBAL_CARGO_X,PCM,Ambient,2025-01-10T05:00:00,0
2025-01-10T01:10:00,29.737008317156675,1.1444894813136028,PTY-COC,GLOBAL_CARGO_X,PCM,Ambient,2025-01-10T05:00:00,0
2025-01-10T01:20:00,32.2888111842864,9.026337947856682,PTY-COC,GLOBAL_CARGO_X,PCM,Ambient,2025-01-10T05:00:00,0
2025-01-10T01:30:00,20.43345314536135,4.899702858387504,PTY-COC,GLOBAL_CARGO_X,PCM,Ambient,2025-01-10T05:00:00,0
2025-01-10T01:40:00,32.935292979243414,5.403522096813924,PTY-COC,GLOBAL_CARGO_X,PCM,Ambient,2025-01-10T05:00:00,0
2025-01-10T01:50:00,28.675106682387792,2.445900730807906,PTY-COC,GLOBAL_CARGO_X,PCM,Ambient,2025-01-10T05:00:00,0
2025-04-25T00:00:00,42.317784660661296,4.782187009723336,PTY-DAV,COLDLINE_EXPRESS,Active,Ambient,2025-04-25T05:00:00,0
2025-04-25T00:10:00,33.468530562680925,8.168988750314117,PTY-DAV,COLDLINE_EXPRESS,Active,Ambient,2025-04-25T05:00:00,0
2025-04-25T00:20:00,32.73036585904134,4.068594330681851,PTY-DAV,COLDLINE_EXPRESS,Active,Ambient,2025-04-25T05:00:00,0
2025-04-25T00:30:00,35.10981388339071,5.422418798448914,PTY-DAV,COLDLINE_EXPRESS,Active,Ambient,2025-04-25T05:00:00,0
2025-04-25T00:40:00,23.849849620389904,3.9142648104949256,PTY-DAV,COLDLINE_EXPRESS,Active,Ambient,2025-04-25T05:00:00,0
2025-04-25T00:50:00,23.361006632602844,4.4229341986364075,PTY-DAV,COLDLINE_EXPRESS,Active,Ambient,2025-04-25T05:00:00,0
2025-04-25T01:00:00,30.245989689053815,4.614092020800466,PTY-DAV,COLDLINE_EXPRESS,Active,Ambient,2025-04-25T05:00:00,0
2025-04-25T01:10:00,24.438362651647097,2.664485168200158,PTY-DAV,COLDLINE_EXPRESS,Active,Ambient,2025-04-25T05:00:00,0
2025-04-25T01:20:00,27.99870929526414,5.326388049310334,PTY-DAV,COLDLINE_EXPRESS,Active,Ambient,2025-04-25T05:00:00,0
2025-04-25T01:30:00,32.546476618210036,3.7678575693273526,PTY-DAV,COLDLINE_EXPRESS,Active,Ambient,2025-04-25T05:00:00,0
2025-04-25T01:40:00,28.585118615096253,7.105537879223171,PTY-DAV,COLDLINE_EXPRESS,Active,Ambient,2025-04-25T05:00:00,0
2025-04-25T01:50:00,35.71680765102914,5.3697173081207294,PTY-DAV,COLDLINE_EXPRESS,Active,Ambient,2025-04-25T05:00:00,0
2025-03-16T00:00:00,31.23453031708306,2.7496043445245535,PTY-COC,GLOBAL_CARGO_X,Active,ColdChain,2025-03-16T05:00:00,0
2025-03-16T00:10:00,27.783408488073256,2.522369963751435,PTY-COC,GLOBAL_CARGO_X,Active,ColdChain,2025-03-16T05:00:00,0
2025-03-16T00:20:00,33.90100860593037,2.651595408559707,PTY-COC,GLOBAL_CARGO_X,Active,ColdChain,2025-03-16T05:00:00,0
2025-03-16T00:30:00,33.531853486253,4.832511129236197,PTY-COC,GLOBAL_CARGO_X,Active,ColdChain,2025-03-16T05:00:00,0
2025-03-16T00:40:00,41.5297329298387,2.2013156683024584,PTY-COC,GLOBAL_CARGO_X,Active,ColdChain,2025-03-16T05:00:00,0
2025-03-16T00:50:00,34.84920432419955,5.472196328341421,PTY-COC,GLOBAL_CARGO_X,Active,ColdChain,2025-03-16T05:00:00,0
2025-03-16T01:00:00,25.089902513945475,3.626535208865297,PTY-COC,GLOBAL_CARGO_X,Active,ColdChain,2025-03-16T05:00:00,1
2025-03-16T01:10:00,35.7309095152472,7.54741069562238,PTY-COC,GLOBAL_CARGO_X,Active,ColdChain,2025-03-16T05:00:00,0
2025-03-16T01:20:00,29.66276720722409,7.387223510345176,PTY-COC,GLOBAL_CARGO_X,Active,ColdChain,2025-03-16T05:00:00,0
2025-03-16T01:30:00,33.1069516826915,4.590635263759765,PTY-COC,GLOBAL_CARGO_X,Active,ColdChain,2025-03-16T05:00:00,0
2025-03-16T01:40:00,32.11753937011019,1.7905899804043757,PTY-COC,GLOBAL_CARGO_X,Active,ColdChain,2025-03-16T05:00:00,0
2025-03-16T01:50:00,31.320145006979974,2.9043803632435394,PTY-COC,GLOBAL_CARGO_X,Active,ColdChain,2025-03-16T05:00:00,0
2025-04-17T00:00:00,31.920963550050363,6.614995226091708,PTY-COC,COLDLINE_EXPRESS,PCM,Ambient,2025-04-17T05:00:00,0
2025-04-17T00:10:00,29.012904112411793,4.378948488715453,PTY-COC,COLDLINE_EXPRESS,PCM,Ambient,2025-04-17T05:00:00,0
2025-04-17T00:20:00,26.23202255819595,0.31495300051667474,PTY-COC,COLDLINE_EXPRESS,PCM,Ambient,2025-04-17T05:00:00,0
2025-04-17T00:30:00,23.04062825740539,5.198191150366215,PTY-COC,COLDLINE_EXPRESS,PCM,Ambient,2025-04-17T05:00:00,0
2025-04-17T00:40:00,30.715286442747054,4.224581200113807,PTY-COC,COLDLINE_EXPRESS,PCM,Ambient,2025-04-17T05:00:00,1
2025-04-17T00:50:00,29.395190539050443,7.4327152368021725,PTY-COC,COLDLINE_EXPRESS,PCM,Ambient,2025-04-17T05:00:00,1
2025-04-17T01:00:00,29.51448529692666,8.750340174252575,PTY-COC,COLDLINE_EXPRESS,PCM,Ambient,2025-04-17T05:00:00,0
2025-04-17T01:10:00,29.7778132302689,4.475078502592669,PTY-COC,COLDLINE_EXPRESS,PCM,Ambient,2025-04-17T05:00:00,1
2025-04-17T01:20:00,28.716673368192396,4.104634334839117,PTY-COC,COLDLINE_EXPRESS,PCM,Ambient,2025-04-17T05:00:00,0
2025-04-17T01:30:00,26.1872796823021,5.105835198972269,PTY-COC,COLDLINE_EXPRESS,PCM,Ambient,2025-04-17T05:00:00,0
2025-04-17T01:40:00,28.395864016646954,6.031788983239077,PTY-COC,COLDLINE_EXPRESS,PCM,Ambient,2025-04-17T05:00:00,0
2025-04-17T01:50:00,29.698743160679133,6.371929866827254,PTY-COC,COLDLINE_EXPRESS,PCM,Ambient,2025-04-17T05:00:00,0
2025-06-09T00:00:00,31.85730344158755,3.2384796177705577,PTY-DAV,GLOBAL_CARGO_X,Active,ColdChain,2025-06-09T05:00:00,0
2025-06-09T00:10:00,33.221552500541,5.292951223306637,PTY-DAV,GLOBAL_CARGO_X,Active,ColdChain,2025-06-09T05:00:00,0
2025-06-09T00:20:00,34.8090323625531,6.641963869475801,PTY-DAV,GLOBAL_CARGO_X,Active,ColdChain,2025-06-09T05:00:00,1
2025-06-09T00:30:00,31.387579294409452,5.640375709843746,PTY-DAV,GLOBAL_CARGO_X,Active,ColdChain,2025-06-09T05:00:00,1
2025-06-09T00:40:00,30.59007982053953,0.8008567148393819,PTY-DAV,GLOBAL_CARGO_X,Active,ColdChain,2025-06-09T05:00:00,0
2025-06-09T00:50:00,32.065737379763114,4.5335830035872124,PTY-DAV,GLOBAL_CARGO_X,Active,ColdChain,2025-06-09T05:00:00,0
2025-06-09T01:00:00,29.658918541343816,4.689638735495332,PTY-DAV,GLOBAL_CARGO_X,Active,ColdChain,2025-06-09T05:00:00,0
2025-06-09T01:10:00,22.15305202312658,3.726235222122085,PTY-DAV,GLOBAL_CARGO_X,Active,ColdChain,2025-06-09T05:00:00,0
2025-06-09T01:20:00,24.651104784454247,1.9191778720993047,PTY-DAV,GLOBAL_CARGO_X,Active,ColdChain,2025-06-09T05:00:00,0
2025-06-09T01:30:00,26.243272651983148,8.040183481982202,PTY-DAV,GLOBAL_CARGO_X,Active,ColdChain,2025-06-09T05:00:00,0
2025-06-09T01:40:00,21.310387770171026,9.204089511675612,PTY-DAV,GLOBAL_CARGO_X,Active,ColdChain,2025-06-09T05:00:00,0
2025-06-09T01:50:00,29.50342831103984,4.455146198138257,PTY-DAV,GLOBAL_CARGO_X,Active,ColdChain,2025-06-09T05:00:00,0
2025-06-28T00:00:00,31.670788109365773,5.939947080663769,PTY-COC,DHL_PHARMA,Passive,Ambient,2025-06-28T05:00:00,0
2025-06-28T00:10:00,27.51341426821165,5.588164077586428,PTY-COC,DHL_PHARMA,Passive,Ambient,2025-06-28T05:00:00,0
